ID,nper,anio,mes,GR,ronda,region,REGION_4,dpto,nom_dpto,barrio,ccz,ESTRED13,LOC_AGR_13,NOM_LOC_AGR_13,h2_cv,h4_1_cv,d23,d24,d25,e0_cv,e01_cv,e1_cv,e557,e26,e27,e29_1,e29_2,e29_3,e29_4,e29_5,e29_6,e49,e51_2,e197_1,e51_3,e51_4_a,e201_1a,e51_4_b,e201_1b,e51_5,e201_1c,e51_6,e201_1d,e209_1,e51_6a,e51_6b,e214_1,e51_8,e215_1,e217_1,e51_9,e218_1,e220_1,e51_10,e221_1,e223_1,e51_11,e224_1,e226_1,f269,f270,f271,f272,f273,f69,f69_1,f274,f275,f276,f277,f70,f304,f302,f303,f71_2,f72_2,f73,f82,f305,f306,f284_1,f284_2,f284_3,f284_4,f284_5,f284_6,f284_7,f85,f311,f309,f310,f90_2,f91_2,f92,f96,f296_1,f296_2,f296_3,f296_4,f296_5,f296_6,f296_7,f98,f99,f100,f101,f102,f103,f297,f298,f104,f299,f110,f111,f113,f114,f115,f300,f108,f301,f106,f116,f117,f124_1,f124_2,f124_3,f124_5,POBPCOAC,SUBEMPLEO,NIV_EDU,W,SIT_OCUP,INFORMAL,SECTOR_F
53696,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,81,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55138,0,0,0,3,1,66238,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,2,1,2,1,9,0,4. Terciario completo o posgrado,116,NA,0,NA
53696,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,56,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,9,2,22321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4110,8411,2,1,0,0,0,4,4,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1. CB incompleto o menos,116,Empleado,0,Formal
53697,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,1,0,1,2,0,1,1,2,75,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55144,0,0,0,1,1,66272,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,1,1,1,10,0,4. Terciario completo o posgrado,119,NA,0,NA
53698,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,69,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55152,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,1,1,10,0,4. Terciario completo o posgrado,125,NA,0,NA
53698,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,76,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55152,0,0,0,2,1,66252,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,2310,8530,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,4. Terciario completo o posgrado,125,Empleado,0,Formal
53699,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,4,0,4,2,0,1,1,1,77,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,2652,9000,9,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,3. Sec. completa o terciaria incomp,145,Contratista dependiente,0,Formal
53699,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,4,0,4,2,0,1,2,2,60,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1112,8411,2,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3. Sec. completa o terciaria incomp,145,Empleado,0,Formal
53699,3,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,4,0,4,2,0,1,2,1,19,2,2,1,2,2,0,3,6,1,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,145,NA,0,NA
53699,4,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,4,0,4,2,0,1,2,1,21,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55121,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,10,0,0,0,0,0,1,2,0,2,2,2,2,3,0,3. Sec. completa o terciaria incomp,145,NA,0,NA
53700,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,3,5,2,0,1,1,1,46,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55134,0,0,0,2,1,66234,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2411,6920,9,1,1,0,8,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,121,Contratista dependiente,0,Formal
53700,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,3,5,2,0,1,2,2,42,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55134,0,0,0,1,1,66234,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4110,9900,1,1,6,0,8,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,121,Empleado,0,Formal
53701,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,64,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,3. Sec. completa o terciaria incomp,110,NA,0,NA
53701,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,62,2,2,1,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5153,9700,1,1,2,0,8,8,8,8,8,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,110,Empleado,0,Formal
55592,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,1,2,42,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,2,1,33234,0,0,0,2,2,55132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5221,4761,9,1,1,0,8,8,8,8,8,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,92,Cuentapropistas,0,Formal
55592,2,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,2,1,45,2,2,1,2,2,0,1,6,1,0,3,1,0,0,2,2,0,0,0,2,2,33248,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,3,1,2,2,2,2,1,6,0,2. CB completo o EMS incomp,92,NA,0,NA
55592,3,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,68,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,2,55158,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,3. Sec. completa o terciaria incomp,92,NA,0,NA
55593,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,1,0,1,2,0,1,1,2,85,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,2. CB completo o EMS incomp,110,NA,0,NA
55594,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,1,0,1,2,0,1,1,2,62,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,3,1,33234,0,0,0,0,0,0,4,2,55234,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3359,8411,2,1,0,0,6,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,0,3. Sec. completa o terciaria incomp,52,Empleado,0,Formal
68964,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,46,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,3,0,0,0,0,0,1,1,2,2,2,2,1,4,0,3. Sec. completa o terciaria incomp,78,NA,0,NA
68964,2,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,46,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2511,6419,1,1,8,0,8,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,78,Empleado,0,Formal
55595,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,1,0,1,2,0,1,1,2,77,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,3. Sec. completa o terciaria incomp,110,NA,0,NA
68965,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,1,2,49,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55131,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3321,6512,9,1,1,0,6,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,141,Cuentapropistas,0,Formal
68965,2,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,18,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,1,6,0,3. Sec. completa o terciaria incomp,141,NA,0,NA
68965,3,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,3,0,3,2,0,1,2,2,15,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,1,6,0,2. CB completo o EMS incomp,141,NA,0,NA
55596,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,2,4,2,0,1,1,2,39,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55131,0,0,0,4,1,66231,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2411,8411,2,1,0,0,0,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,130,Empleado,0,Formal
55596,2,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,2,4,2,0,1,2,1,41,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55172,0,0,0,4,1,66272,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2211,8610,9,1,3,0,12,8,12,8,8,8,0,72,1,1,1,2211,8610,9,1,0,0,0,0,0,0,0,22,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,130,Contratista dependiente,0,Formal
55597,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,1,75,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,2. CB completo o EMS incomp,100,NA,0,NA
55597,2,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,2,75,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,100,NA,0,NA
55598,1,2024,1,30,2,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,1,0,1,2,0,1,1,1,52,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1212,8411,2,1,0,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,140,Empleado,0,Formal
53702,1,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,32,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,5211,4774,9,2,7,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,42,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2. CB completo o EMS incomp,121,Cuentapropistas,1,Informal
53702,2,2024,1,29,3,1,1,1,Montevideo,2,1,4,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,60,2,2,1,2,2,0,1,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,5211,4799,9,2,7,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1. CB incompleto o menos,121,Cuentapropistas,1,Informal
57620,1,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,1,2,58,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5153,6810,1,1,8,1,3,3,3,3,3,0,0,15,0,0,0,9111,5229,1,1,2,2,3,2,2,0,0,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,79,Empleado,0,Formal
57620,2,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,2,1,61,2,2,1,2,2,0,1,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5153,6810,1,1,8,1,9,9,9,9,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1. CB incompleto o menos,79,Empleado,0,Formal
57621,1,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,1,2,27,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5414,8411,1,1,4,0,8,8,8,4,0,8,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,153,Empleado,0,Formal
57621,2,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,1,1,51,1,2,1,1,2,4,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,1,0,1,1,2,2,2,1,6,0,2. CB completo o EMS incomp,153,NA,0,NA
57622,1,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,1,1,29,2,2,1,1,2,3,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55172,1,2,55348,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5131,5621,1,1,4,0,0,0,0,8,8,8,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,3. Sec. completa o terciaria incomp,140,Empleado,0,Formal
57622,2,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,2,0,2,0,0,0,2,2,59,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5322,8690,1,1,8,1,12,12,12,12,12,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,140,Empleado,0,Formal
57623,1,2024,1,31,1,1,1,1,Montevideo,1,1,3,01010,Montevideo,0,0,1,0,1,0,0,0,1,1,31,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55184,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3341,5229,1,1,8,1,8,8,8,8,8,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,165,Empleado,0,Formal
53703,1,2024,1,29,3,1,1,1,Montevideo,1,1,3,01010,Montevideo,1,0,2,0,2,2,0,1,1,1,44,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55138,0,0,0,2,1,66238,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,3342,8411,2,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,139,Empleado,0,Formal
53703,2,2024,1,29,3,1,1,1,Montevideo,1,1,3,01010,Montevideo,1,0,2,0,2,2,0,1,2,2,41,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,2,55121,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,4110,4649,1,1,8,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,139,Empleado,0,Formal
51783,1,2024,1,28,4,1,1,1,Montevideo,1,1,3,01010,Montevideo,1,0,1,0,1,2,0,1,1,2,77,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,4,1,55214,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,124,NA,0,NA
51784,1,2024,1,28,4,1,1,1,Montevideo,1,1,3,01010,Montevideo,1,0,2,0,2,2,0,1,1,2,66,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,3. Sec. completa o terciaria incomp,210,NA,0,NA
51784,2,2024,1,28,4,1,1,1,Montevideo,1,1,3,01010,Montevideo,1,0,2,0,2,2,0,1,2,1,28,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,36,2,2,0,0,0,1,1,2,2,2,2,2,4,0,2. CB completo o EMS incomp,210,NA,0,NA
57624,1,2024,1,31,1,1,1,1,Montevideo,2,1,4,01010,Montevideo,0,0,2,0,2,0,0,0,1,2,69,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55172,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,1,1,10,0,4. Terciario completo o posgrado,99,NA,0,NA
